donorID,proba_donation
125790,0.614016737
110910,0.614015394
144574,0.613802
122602,0.613680968
137407,0.613393406
101328,0.613278601
115885,0.613114122
123892,0.612727168
126223,0.61251397
132052,0.612362884
103325,0.612000811
129870,0.611807225
142632,0.611659672
112057,0.611620181
123801,0.611533351
112190,0.610931841
127023,0.610754197
135252,0.610212231
129606,0.610186899
111401,0.609442619
106032,0.609418201
110472,0.608745812
102903,0.608555624
131614,0.607926195
127793,0.60772497
138770,0.607523336
133312,0.607335254
139411,0.607250841
106627,0.607132504
123253,0.606934656
131487,0.606906195
137098,0.606717499
110830,0.606256682
128327,0.606184736
116326,0.606119364
124936,0.605015919
138346,0.604544904
119465,0.604477523
120773,0.604277299
128715,0.60392681
137455,0.603920022
112478,0.603639998
126791,0.603581159
137579,0.603279649
106245,0.603143705
110954,0.603114467
123155,0.602535767
124970,0.602428004
115652,0.602152396
124780,0.601888696
120316,0.601607145
114251,0.601442304
130728,0.601332705
135236,0.600304821
134171,0.600294131
138347,0.60025758
125573,0.600035082
133402,0.599511059
110147,0.599304057
137282,0.599199714
127468,0.599192018
133036,0.59917471
136770,0.598874669
127287,0.598766314
101110,0.598592886
119958,0.598535112
129896,0.59829395
139136,0.597281272
103849,0.597204839
138974,0.597175763
103540,0.596965365
112393,0.596898798
117152,0.596601436
131897,0.596420578
132373,0.596175887
107953,0.595745869
127004,0.59271224
116252,0.592436313
106461,0.592261467
127740,0.592195067
106310,0.591952234
111226,0.590436825
103948,0.590412062
138297,0.589499229
106519,0.589482125
112122,0.589170824
105186,0.588658342
112310,0.587647805
129185,0.587490334
107120,0.587440818
117882,0.58701667
131054,0.586860518
129456,0.586775974
115763,0.586598607
130019,0.586570677
118025,0.586492878
124468,0.585956319
123555,0.585500065
104859,0.585334941
102799,0.585183238
114453,0.585037657
101320,0.584846033
120740,0.584384203
109115,0.583878737
116642,0.583726001
138585,0.583547719
136863,0.583532076
132585,0.583401093
109670,0.583031178
110551,0.583024511
111119,0.582604978
108862,0.582258449
112227,0.581690558
133189,0.581352986
133296,0.581104614
116160,0.579916019
134264,0.579708727
128292,0.579625262
125646,0.579051461
134582,0.57891489
119381,0.57836391
110739,0.578323343
119242,0.577399534
108611,0.577093194
139839,0.57678695
137162,0.576548593
126511,0.576391812
109753,0.576108379
111840,0.576020829
128678,0.576002217
105991,0.5759516
144650,0.57584448
125114,0.57519214
103716,0.575183815
135888,0.574642622
117042,0.574223456
136056,0.574066933
124307,0.573641067
107200,0.573580298
135499,0.573551015
144581,0.573475761
104837,0.573416164
139954,0.572943119
141020,0.572736821
119566,0.572052998
102215,0.571974652
137281,0.571765277
118856,0.571141108
139492,0.571084413
110824,0.570653193
132960,0.569997651
113291,0.569755254
132224,0.569174386
117403,0.569102276
131573,0.568760669
128945,0.568732498
109563,0.568643055
128792,0.56856578
124638,0.568563287
139941,0.568081672
144296,0.56797824
103658,0.567242242
127630,0.566872334
133375,0.566840681
135561,0.56670834
138482,0.566702906
133856,0.566521929
107963,0.565762657
134272,0.565719432
122588,0.565495782
105547,0.565215239
107950,0.564914586
108413,0.564730437
103996,0.564616056
121350,0.564448665
101538,0.564409986
123719,0.564278071
134521,0.564228396
134640,0.564207526
137008,0.564192272
117066,0.564003601
141072,0.563848016
118263,0.563701813
127568,0.563226038
110175,0.563077103
135316,0.562972484
139146,0.562907001
103474,0.56249557
103772,0.562318278
123755,0.562223362
141433,0.562118476
135275,0.561912417
137587,0.561813573
127066,0.561430127
131459,0.561101126
137134,0.561083448
141714,0.56098293
117422,0.560822052
141586,0.560413906
108912,0.559957142
130469,0.559242547
137076,0.559103485
123592,0.559033295
139671,0.55899992
131935,0.558497143
110552,0.5584594
107316,0.558368583
141154,0.558136796
111996,0.557815131
110024,0.557124182
142150,0.556711342
122287,0.55659162
100926,0.556440786
117739,0.556392534
103383,0.555925355
104686,0.555607893
125346,0.55530566
125442,0.554319411
108822,0.553972062
108411,0.553931709
129970,0.553925305
131252,0.553499782
118593,0.553409858
113292,0.553304298
102421,0.553191284
140377,0.553175298
122433,0.553164509
116052,0.553044605
101486,0.552700805
124309,0.552386972
132359,0.552249033
141066,0.552129921
110792,0.552015993
124478,0.551560618
113960,0.550829014
132613,0.550787479
119738,0.550777134
115630,0.549510724
100961,0.549146867
111557,0.549111949
131742,0.54899528
140073,0.548706136
139551,0.548375689
109897,0.548054092
102856,0.547949362
108780,0.547892822
141765,0.547591891
134805,0.547251595
114750,0.546680774
131149,0.546410642
103939,0.545987342
140597,0.545963223
114186,0.545614419
124423,0.545400686
110825,0.544938626
105123,0.544724323
114130,0.544627593
122281,0.54434663
128940,0.544176424
128220,0.544038018
140531,0.543986499
138073,0.543766064
128964,0.543292441
137192,0.542977558
132485,0.54291959
135293,0.542815065
133276,0.542796618
113651,0.542513431
125911,0.542485255
130427,0.542421724
123859,0.542355859
105212,0.541031643
117401,0.54099042
141231,0.540344406
102251,0.53973288
101875,0.539700802
126000,0.539695878
103490,0.538613572
118421,0.538387236
120947,0.538024439
118008,0.53774722
142158,0.537368375
122232,0.536653017
124957,0.536279083
128197,0.53609431
130364,0.536026321
104586,0.535867809
140632,0.535402487
132624,0.535308691
122158,0.534998139
140092,0.534850453
126924,0.533974533
104361,0.533809224
124570,0.533465168
128991,0.533427314
128833,0.533326443
114642,0.533163965
102243,0.532845209
111169,0.532400517
131611,0.532260028
118073,0.531764102
100169,0.531632833
118844,0.531362772
133510,0.531135169
106112,0.53092191
132582,0.530462743
128689,0.530445613
102466,0.529775219
130086,0.529448533
125724,0.52925262
117860,0.528859471
109763,0.528477219
127998,0.528471433
110114,0.528235714
120841,0.52815935
143592,0.528115829
123591,0.528027779
118687,0.527666681
120046,0.527410097
125454,0.52738304
127672,0.526568185
131503,0.526466916
129479,0.526134353
110174,0.525479181
128787,0.525415481
108605,0.524893129
106541,0.52414148
121235,0.524111361
141772,0.523897329
100750,0.523861753
113350,0.523809991
115769,0.523768363
101230,0.52376003
129787,0.523538388
142915,0.523351369
113610,0.522971451
139514,0.522457815
121342,0.522453069
117972,0.522293174
144467,0.52203832
129799,0.521635774
111628,0.521058054
129931,0.520753346
101011,0.520398746
127657,0.520069507
143091,0.519888481
107429,0.519721553
124779,0.519407043
122314,0.518725694
101963,0.518468227
105560,0.517732623
124252,0.51765718
142324,0.517653142
140128,0.517484727
134400,0.516066222
107086,0.515491637
123516,0.515267067
101250,0.515236587
134363,0.515192443
116473,0.51461029
119894,0.514217455
132523,0.513599395
135793,0.513240187
123408,0.513166926
136285,0.512895237
108257,0.512684593
126175,0.511426376
113332,0.511208674
111508,0.509841285
122495,0.509515789
123011,0.508878431
141332,0.508529883
140009,0.508308397
133339,0.508076127
109500,0.508034245
106711,0.50801594
133422,0.507694273
125093,0.506865781
128341,0.506657203
127637,0.506029649
102882,0.505294179
131321,0.505245233
114250,0.504967723
119754,0.504923744
128114,0.504806704
100845,0.503791396
135267,0.503739148
129714,0.502718799
127668,0.502655922
109775,0.502278896
107550,0.501944446
113545,0.501934674
127051,0.501258332
133775,0.500877745
118136,0.500547707
138372,0.500461721
137421,0.500460003
121539,0.499976285
108567,0.499313621
114940,0.498299776
102682,0.498125056
122842,0.497963269
100804,0.497720661
109514,0.497662404
118798,0.497549438
140348,0.497530314
127308,0.497383803
100952,0.497109112
126187,0.497028742
141003,0.496776008
138461,0.496702009
101169,0.49662914
106093,0.496334356
116099,0.495602528
139179,0.495549009
113406,0.495484604
141637,0.495421415
113075,0.495379182
132378,0.495025862
107204,0.494916467
108519,0.494728588
125907,0.494696963
115339,0.494611902
111133,0.494586088
102842,0.494515964
108553,0.494503661
100899,0.493888543
107631,0.493698702
120760,0.493551462
111750,0.493159269
143615,0.492726929
133978,0.492631983
132211,0.492544927
116990,0.492460847
142175,0.492458644
110819,0.492372074
119895,0.492250401
117743,0.492153414
122669,0.492132467
126992,0.491860423
134341,0.491709113
130291,0.491657499
104815,0.49141059
131287,0.491364309
116380,0.490818543
138499,0.490727512
100853,0.490542689
131528,0.490536555
140916,0.490307834
138424,0.490235441
114947,0.490123916
135937,0.490016293
127964,0.489676886
136586,0.489398285
102528,0.489152981
127387,0.489144454
137667,0.488600162
132998,0.488115799
118926,0.48801116
107097,0.488006023
103249,0.487615748
101998,0.487517078
104904,0.487454835
129402,0.487218171
139060,0.486780058
118089,0.486763017
140211,0.486354805
117284,0.486037314
131959,0.485952451
133593,0.485696874
140313,0.485110093
132218,0.485044475
126863,0.484576689
110415,0.484167331
130905,0.484061228
106982,0.484047703
103688,0.483793942
142090,0.483574701
134041,0.482761031
136741,0.482091205
113971,0.482005381
128910,0.481864973
133718,0.481842795
106847,0.481768293
115916,0.481739474
108211,0.481631031
143883,0.481228104
114588,0.481161884
135298,0.481026747
134603,0.480869051
137807,0.480812693
127821,0.480220429
108250,0.480207983
134160,0.480061437
108482,0.479733436
118560,0.479311975
126329,0.479286645
120145,0.479208552
116827,0.47908588
108813,0.478916776
112397,0.478723488
127193,0.478078896
129886,0.478076382
110242,0.476990453
117517,0.476393889
111760,0.476147506
109504,0.475172509
129498,0.475038709
139940,0.474910739
124821,0.474713575
126927,0.474044215
123671,0.473864905
132785,0.473405048
116041,0.47299767
142937,0.472663907
139377,0.472558507
101474,0.472433181
143472,0.472030577
114378,0.471743646
123816,0.471604073
132722,0.4715943
111572,0.471477966
141480,0.47123845
119910,0.470650472
111943,0.470620692
129960,0.470569598
142314,0.470249711
104504,0.469049887
102535,0.468760192
144652,0.468739583
136327,0.468695712
101505,0.468078898
120718,0.467826724
106268,0.467760095
123090,0.467415207
122861,0.466719742
112124,0.466716015
130285,0.466104547
133073,0.465696797
104692,0.465501426
139051,0.465423398
101145,0.465229316
144596,0.464810447
132469,0.464775834
108999,0.464351629
115706,0.464105727
143070,0.464074758
128139,0.46397892
109684,0.463884742
103598,0.463868886
123241,0.463472073
131002,0.463404719
131473,0.462815513
110669,0.462251351
140060,0.461148404
142834,0.460942747
119329,0.460793578
136178,0.460247426
102433,0.459878017
124100,0.459877931
140549,0.459870446
135882,0.459859784
111739,0.459549266
139668,0.459517567
139341,0.459497553
140519,0.459150329
106986,0.459072494
109216,0.458973398
126867,0.458886653
106751,0.458634212
122857,0.45819334
117392,0.458096435
112941,0.457811781
138839,0.457713176
138067,0.457678446
102896,0.457206417
140485,0.45623802
136104,0.455721944
132446,0.455433531
115746,0.455078675
113466,0.454519276
130356,0.454196476
129300,0.453815243
132663,0.453550291
125019,0.453548288
142644,0.453239464
136497,0.453173057
139247,0.453163544
138880,0.452773255
119495,0.45245709
143607,0.452274969
103181,0.452198354
127253,0.451965227
130137,0.45164499
139495,0.451490733
102033,0.451045581
134373,0.451041949
119380,0.451009946
129655,0.450983535
108139,0.450653874
139517,0.450564916
110180,0.45009739
118038,0.450083892
106757,0.449890788
130165,0.449781981
109440,0.449673995
141439,0.449057775
128963,0.449011142
115171,0.44893378
131212,0.448543182
142793,0.448382813
102260,0.448288367
138730,0.448193552
134121,0.447865955
127260,0.447302472
127945,0.447015774
131017,0.44696808
103407,0.446805726
112974,0.446796977
104732,0.446700945
113207,0.446362001
119220,0.446359145
143408,0.445932933
123750,0.445616948
133745,0.44547172
108554,0.445131451
103331,0.444822255
141039,0.444650358
102255,0.444618319
137803,0.443990515
104876,0.443821129
141632,0.443479847
111926,0.44342763
123211,0.443362859
130837,0.442991418
108448,0.442488273
132747,0.442439257
110963,0.442321569
102571,0.441888834
136761,0.44187759
114794,0.441476221
100131,0.44126237
142849,0.441037424
141555,0.440981589
142189,0.440581587
142020,0.440541321
112077,0.440316372
101809,0.440056814
126370,0.439702146
131852,0.439528146
112671,0.438877449
131333,0.438218816
142860,0.437599156
143075,0.437577339
109771,0.436558092
119793,0.43633795
124377,0.436112018
141526,0.435620792
119715,0.435468448
110448,0.435036224
102999,0.434232306
139592,0.434105568
134786,0.433878233
128515,0.433599802
101439,0.433228501
144163,0.433153003
143833,0.432882807
116603,0.432105856
109055,0.43123654
106369,0.431101031
136972,0.430859591
121436,0.430181285
140668,0.429950687
102864,0.429834781
105551,0.42937674
131525,0.429230424
117233,0.429046445
133652,0.42888889
114084,0.428795906
131808,0.428213095
121530,0.4280149
139568,0.427755388
109106,0.427708584
102249,0.427660264
113943,0.427415863
141393,0.42737814
113944,0.427303738
112750,0.42720571
101084,0.426456669
111575,0.426415272
108775,0.426236481
125224,0.426153353
111410,0.425936171
120667,0.425802755
120146,0.425735256
130573,0.425552134
130912,0.425473403
108321,0.424390321
102229,0.42421614
122194,0.423859827
118899,0.423785525
114309,0.423267792
122926,0.423046185
124429,0.422804803
142401,0.422795085
129275,0.422761673
120811,0.422066756
108542,0.422061408
118728,0.421915572
128642,0.421628463
105140,0.421592416
141307,0.421482083
114654,0.420996464
138841,0.420923614
105430,0.420746346
136894,0.420588253
127094,0.420509843
133661,0.420464165
102405,0.42035454
110649,0.420330002
142164,0.420222898
101060,0.419881918
107886,0.419621052
106786,0.419336277
128930,0.419258452
132809,0.418977543
137427,0.418912808
112183,0.418822611
114562,0.416400112
141157,0.415940183
117957,0.414865762
114618,0.414421375
107831,0.414396089
122146,0.413810478
118772,0.413728232
110049,0.413383423
133084,0.413310024
128556,0.413012865
116971,0.412860788
113304,0.41269681
131993,0.412693482
131929,0.412055186
133433,0.411825603
104704,0.411244384
125262,0.410708559
124267,0.410561536
129839,0.410533227
132780,0.410015012
138611,0.409496466
121466,0.409165925
111611,0.408515082
134465,0.408254826
108673,0.408251533
136954,0.408036129
110127,0.407827764
110997,0.407523273
105942,0.407299199
123718,0.407208176
126609,0.406074777
135535,0.405289435
131078,0.404971987
113458,0.404454351
113529,0.404260438
101219,0.403371053
121563,0.403217273
105173,0.402994234
140987,0.402874441
124568,0.402514862
111367,0.402384435
125134,0.402345781
102293,0.401533808
111083,0.401477706
127842,0.401402363
115146,0.401228494
111494,0.400794128
140132,0.399979419
140937,0.399866568
120940,0.399864254
140979,0.399590835
106767,0.398750235
143821,0.398737113
144026,0.398728029
133832,0.398139747
134031,0.39812383
126490,0.396497161
132835,0.396391163
111166,0.396369466
131477,0.396143604
102292,0.395978155
116236,0.395641955
120113,0.395487245
103562,0.395467104
110679,0.395309549
117398,0.395151857
117929,0.395103091
125079,0.394854074
106273,0.394035314
116145,0.393453876
142850,0.393394907
129532,0.393127596
120325,0.392932654
113810,0.392389608
142863,0.391913309
135311,0.391475361
102479,0.391414278
116811,0.391412765
103953,0.391210289
140579,0.391171284
141686,0.390967121
138861,0.390807149
120700,0.390706068
108277,0.389490722
142613,0.389370137
143684,0.388720437
124968,0.388688321
117297,0.388062901
107152,0.387682708
101906,0.387297927
128741,0.386973611
114054,0.386305483
119154,0.386188768
126002,0.386004096
107039,0.385984008
128821,0.384851991
119915,0.384351863
102744,0.383808308
121101,0.383533588
109292,0.3831796
135960,0.382306798
110337,0.382075959
135120,0.381843916
139729,0.381657545
123201,0.381635427
126834,0.381468193
116658,0.38141193
136622,0.381353831
136809,0.380825794
112300,0.38057264
142799,0.380002201
132572,0.37992021
132414,0.37871945
141041,0.378664829
142222,0.378507836
112879,0.378316775
100085,0.378116779
127903,0.378048548
102149,0.377997132
123973,0.377892351
122285,0.377532807
138549,0.376350873
102581,0.375894434
101535,0.375658567
120761,0.375455924
129964,0.37541263
136662,0.375393366
121122,0.375204666
133768,0.374879085
114874,0.374756716
123153,0.374546737
106204,0.374487265
140804,0.374195441
116218,0.373750276
129439,0.373506509
144459,0.373448033
100057,0.373129063
101465,0.372161217
115468,0.371614016
141269,0.371142789
139140,0.370893933
115135,0.370893881
113410,0.370483351
120357,0.370144117
137905,0.369655491
129099,0.369571956
108415,0.369460074
137383,0.369414767
107099,0.369328007
123246,0.369283582
108515,0.368841709
115104,0.368737628
112668,0.368541953
139603,0.368495043
117654,0.368378985
116485,0.367965629
117038,0.367611156
105087,0.367606954
125881,0.366818895
100009,0.366215233
110411,0.365783752
120839,0.36531665
116020,0.364854924
142142,0.364727793
107454,0.364660462
125978,0.364129924
136950,0.364060624
120564,0.363448428
122054,0.363097838
109278,0.362997411
131493,0.362856224
108920,0.362719404
115281,0.362643053
101933,0.362501614
138561,0.362091989
143191,0.361803879
112443,0.361740553
122902,0.361155006
118768,0.360957281
116448,0.360616036
127738,0.360475488
110275,0.360430326
129330,0.36040906
114081,0.360171604
101185,0.360027513
118190,0.359671321
129255,0.359644785
116169,0.358784074
133301,0.358648862
102105,0.358606315
136606,0.358192269
107058,0.358099854
124837,0.358050138
117963,0.357404477
139366,0.357404231
101280,0.357198049
133660,0.357134464
126527,0.356971995
130699,0.356616472
103762,0.356090203
105279,0.356072307
108961,0.355696468
100269,0.355478393
112691,0.355410564
118921,0.355157605
107467,0.3550263
143013,0.354139118
115138,0.353955466
136978,0.353516655
130974,0.353202176
142075,0.353157046
132934,0.353107299
109779,0.352981991
112276,0.35297823
114005,0.35297673
103888,0.352824164
117751,0.351833864
105946,0.351825687
108278,0.351725306
140364,0.351319105
122352,0.350951995
126344,0.350257553
117580,0.350004764
134181,0.349730746
133360,0.349656632
142444,0.349608135
120143,0.349430012
141538,0.34926465
120886,0.349134961
128462,0.348841909
135945,0.348810361
130850,0.348535239
143990,0.34821722
119802,0.34802023
118288,0.347306325
126582,0.347250567
121839,0.347207811
127805,0.347047262
122720,0.346875486
115013,0.346243214
121956,0.346223914
118422,0.345731348
112474,0.345585793
113877,0.345570038
120911,0.345376059
106368,0.344638381
133216,0.344127277
112721,0.344111188
126641,0.344098678
108887,0.343838618
121128,0.343702971
121974,0.343599144
106856,0.343095608
119882,0.342217264
139198,0.342155237
100456,0.342151917
118841,0.341911692
131064,0.341800777
121273,0.341788669
124844,0.341446338
115036,0.34137399
107943,0.341350969
113372,0.340252317
110464,0.340181772
138566,0.340106897
102315,0.339825455
100666,0.339513091
143511,0.339477507
112015,0.33907212
102851,0.33839995
121582,0.338132836
128603,0.337779821
125585,0.337661258
122654,0.337614172
116701,0.337526359
125061,0.3371212
122346,0.336942574
102301,0.336937383
130755,0.336854172
129147,0.336782384
105484,0.336406093
118547,0.33612748
132942,0.33609434
110820,0.33517496
118799,0.334657737
108821,0.334333488
138877,0.334140857
112353,0.334024137
133884,0.333878398
113284,0.333772497
131175,0.333617198
103941,0.332869258
117995,0.332682297
109549,0.332658593
132421,0.331681447
117861,0.33162081
104875,0.330931034
135360,0.330440732
114488,0.330089675
113179,0.329469126
126038,0.329391358
125149,0.329357742
137819,0.329250819
142311,0.32917649
101373,0.32900137
136583,0.328098356
112004,0.327927544
128868,0.327522471
132329,0.327415148
136274,0.326954065
106319,0.3266739
128712,0.326496973
139111,0.326180745
140080,0.325975253
135251,0.325778998
133669,0.325627532
109062,0.325392755
126114,0.325378698
115293,0.325359176
121605,0.325359095
106020,0.325047375
104760,0.32482926
112064,0.324396268
119518,0.324259045
110164,0.324006192
121005,0.323930017
113008,0.323868749
130406,0.323398684
131712,0.323280861
115578,0.322300903
110865,0.322272623
138905,0.322197751
124188,0.321878367
115053,0.321511455
127303,0.321424399
144593,0.321383268
106903,0.321314459
137967,0.321286481
125778,0.321192939
131486,0.321060737
103910,0.320994199
103289,0.320486743
110004,0.320394941
139679,0.320378751
108579,0.319996442
109989,0.3198329
132368,0.319543818
121999,0.319450712
140970,0.318706073
135705,0.318397328
122678,0.318220116
128608,0.317872684
140179,0.31782748
103599,0.317610243
134186,0.317374486
121370,0.317034526
110934,0.316858382
122703,0.316597217
104768,0.31607031
127908,0.31547804
124798,0.315204126
112841,0.314941099
105841,0.314108187
142772,0.313884523
126633,0.313814525
125091,0.313333419
103998,0.31330484
105871,0.312816526
107941,0.312528106
116437,0.312285761
110474,0.312272957
139275,0.312188484
110610,0.312112335
122386,0.312096464
118376,0.311658908
106470,0.311584768
113477,0.311328416
114472,0.31124021
125718,0.311094136
134545,0.311067135
127322,0.310385443
143042,0.310045864
132955,0.309939473
101810,0.309918685
106053,0.309769313
125450,0.309696614
126712,0.309682682
122037,0.309431317
134345,0.309148206
129270,0.308955659
138631,0.308935598
111801,0.308797874
124065,0.308366806
129584,0.30834955
103011,0.307885264
140007,0.307201513
128271,0.307078357
100472,0.306297905
102309,0.306128478
110892,0.305993861
142024,0.305404334
144128,0.305014607
100989,0.304803334
124722,0.304581309
132251,0.304244979
142259,0.303973336
127006,0.303944895
136181,0.303890325
107318,0.303669016
130845,0.303605349
100937,0.303430842
127670,0.303325832
109322,0.303232628
120084,0.302674877
140761,0.302631011
124594,0.30212207
120551,0.301953877
140802,0.301329268
143584,0.301142666
121221,0.300227977
136991,0.299995354
127869,0.299871322
119864,0.299801463
101987,0.29930485
140329,0.299238601
107040,0.298322226
115388,0.29815036
133370,0.297906996
132194,0.29656243
138814,0.296283355
105256,0.296201445
111109,0.296186132
136697,0.296122272
127282,0.295957731
117020,0.29424475
106451,0.294229406
106237,0.29418867
129658,0.293991018
124350,0.293348639
138529,0.293024706
104643,0.29267005
141768,0.292093901
143678,0.291890576
100779,0.291807044
102046,0.291709035
130777,0.291458369
135341,0.291213738
125729,0.29076726
102596,0.290078648
121024,0.289943889
131033,0.28933277
121100,0.289269349
105917,0.288722499
104588,0.288528064
107736,0.288513567
100867,0.287307574
105396,0.287029628
141607,0.286997774
139403,0.286275606
136162,0.286251969
106262,0.285814522
118917,0.284970231
102059,0.284749768
130369,0.284710681
119319,0.284678829
113698,0.284458784
121503,0.284089261
115510,0.284025088
126551,0.283949238
107896,0.28374313
105222,0.283583884
141224,0.283253272
130882,0.283202719
141102,0.282858396
104842,0.282668445
116383,0.282603393
102572,0.282371269
108143,0.28152116
123661,0.281140606
121192,0.281135163
124965,0.281127752
137295,0.280792473
125586,0.280748903
140407,0.280722319
141972,0.280432118
114445,0.280345793
114357,0.28032134
123597,0.280305911
140748,0.280297979
102300,0.280171288
116501,0.279834361
116186,0.279778329
134692,0.279642766
120624,0.279389567
130464,0.279332849
135318,0.279305689
107161,0.279065743
141869,0.27822957
140633,0.278182421
107125,0.278054045
134847,0.278021981
127631,0.277679134
130823,0.277163725
112005,0.277036938
134484,0.276937101
140695,0.276097543
120486,0.275909377
133487,0.275736302
124863,0.275628852
123391,0.275498129
107817,0.275481356
113759,0.275179706
118251,0.275109295
108302,0.274806316
113724,0.274756305
133552,0.274598605
134080,0.273966231
124636,0.273738706
118333,0.273387184
116654,0.273340299
110630,0.273164342
108533,0.273122325
134212,0.272989048
117924,0.272907721
103644,0.272864148
119180,0.272801016
111276,0.272703501
129172,0.272358372
112130,0.272186592
107310,0.271813666
133201,0.271675958
116934,0.271595317
129441,0.271482685
114056,0.270825296
123768,0.270805865
136382,0.270595125
103678,0.270211282
119430,0.270137895
115978,0.269801985
100402,0.269717774
130063,0.269657093
107621,0.269538064
138734,0.269449177
137567,0.269422227
134043,0.269306399
132035,0.269211394
141549,0.269188218
108436,0.268900582
100650,0.268859566
118131,0.268770358
120664,0.268749299
138051,0.268294407
111486,0.268227285
139252,0.26813093
104289,0.267934514
113621,0.267927694
125164,0.267875995
134055,0.267089308
104294,0.26705656
104942,0.266926089
123070,0.266685464
141290,0.266595684
131063,0.266370118
109708,0.265887077
105118,0.265678043
102392,0.265588449
101984,0.26556798
132281,0.265424
134718,0.265219669
115775,0.265040516
101018,0.264986081
100216,0.264604051
142355,0.264014256
132765,0.263833315
114182,0.263718419
128734,0.263393847
135033,0.263321134
115574,0.262723346
110559,0.262685091
134132,0.262234398
137947,0.261717769
122345,0.261220202
125199,0.261096389
104878,0.260845944
135874,0.260694229
124505,0.26056391
129932,0.260410287
119896,0.259317212
121699,0.259076147
112646,0.259037677
117987,0.258787708
118082,0.257338849
127992,0.257260349
110329,0.257212968
130215,0.257210473
105138,0.257055047
140669,0.2569889
100127,0.256971582
118011,0.256884785
105157,0.25679595
121771,0.256794815
119705,0.256694534
137164,0.256672265
115408,0.256552874
116162,0.255912614
136222,0.25551537
109741,0.255082108
104631,0.254817437
114327,0.254566318
106098,0.254562482
143616,0.254471275
127917,0.254425411
103157,0.254378039
107084,0.254334434
126375,0.254330799
124365,0.254177912
138421,0.253503904
119229,0.2530646
115960,0.25292673
141778,0.252559967
136693,0.251939188
131920,0.251813088
101927,0.251673282
144630,0.251366689
117115,0.251032375
111712,0.250871831
100136,0.250633618
130225,0.25029559
114690,0.250272173
131896,0.25019164
120963,0.249963144
116465,0.249553086
127227,0.248796336
144172,0.248068597
110468,0.247756058
140778,0.247718016
112387,0.246956034
136659,0.2467577
138980,0.24674256
113272,0.246715078
128094,0.24555339
142677,0.244774219
141276,0.244645526
106727,0.244375622
113672,0.24417159
116681,0.244148571
134098,0.243647765
113237,0.243439259
111495,0.243391636
111935,0.243353425
135412,0.242547594
133430,0.242381911
136561,0.242245924
120570,0.242009916
142655,0.241438988
129304,0.241001181
127144,0.240387244
127127,0.240168615
142489,0.240057615
135622,0.239516575
104912,0.239127045
129458,0.239008847
121484,0.23897716
120602,0.238935067
121425,0.238286172
108899,0.238190305
131018,0.238080919
125750,0.237987358
132599,0.237921729
138244,0.237734747
138921,0.23760149
143752,0.236615862
121536,0.236414738
101444,0.236235813
141225,0.23584471
143654,0.235730033
104839,0.235668535
123934,0.235534866
137699,0.235504296
142686,0.235292572
105406,0.235143202
119831,0.234915836
131154,0.234885581
106538,0.234858915
142076,0.23483234
104991,0.234703805
129254,0.23457844
102357,0.233887149
106647,0.233416831
122041,0.233294318
130429,0.233230252
112644,0.233125684
138846,0.232848526
138430,0.232841042
141679,0.232736715
118652,0.23242525
111654,0.232419984
138192,0.23233497
130001,0.232321696
111121,0.23217362
113820,0.232110403
100783,0.232096774
134435,0.23207157
124609,0.232038305
136858,0.231345686
124700,0.230753346
102221,0.230482394
113526,0.230329747
139484,0.230294841
110683,0.23020798
121892,0.230185686
106667,0.229891482
114605,0.229726627
133691,0.22945351
128510,0.228679399
105083,0.228650349
130672,0.228370903
100658,0.228296542
114227,0.228259801
115333,0.228192533
142290,0.228173072
131949,0.22816303
126332,0.227895709
133166,0.227815543
128700,0.227797353
122894,0.227762855
109430,0.227664693
136908,0.227480499
119223,0.226844385
113004,0.226609548
103390,0.226322728
110848,0.226269042
103756,0.226181198
101173,0.226011734
100126,0.225758902
129146,0.225237439
137137,0.225224679
111233,0.225071433
104486,0.225062423
128624,0.224688473
108069,0.224405869
138157,0.224316727
141842,0.224167387
128530,0.223762435
135052,0.223485062
120585,0.223183995
120406,0.223178266
138481,0.221988801
128356,0.221866278
134801,0.221530509
102809,0.221514769
102966,0.221419657
124035,0.221187482
127379,0.221029343
102338,0.220832376
117982,0.22080438
116671,0.219826782
128323,0.219658649
128034,0.219307841
119935,0.218726089
117077,0.218537623
127026,0.218149439
131211,0.218127796
131031,0.217869996
104994,0.217583951
111111,0.217329082
119873,0.216635217
113300,0.216540741
137020,0.21601016
118050,0.215919931
108113,0.215759882
103019,0.215522943
117531,0.21547623
139254,0.215347522
144033,0.215184262
111036,0.214966044
124193,0.214467655
116157,0.21419978
141394,0.214071672
122805,0.213934062
140491,0.21369244
102277,0.213424956
100382,0.213244744
135432,0.213041608
105293,0.212891508
118171,0.212853731
135429,0.212788597
139273,0.212730439
105850,0.212431029
123031,0.212205075
113408,0.21216501
109680,0.211745194
137930,0.211591031
138902,0.211506225
120568,0.211287183
120934,0.210692866
123932,0.21048755
114292,0.210269819
135675,0.209994931
109274,0.209957702
140158,0.209025591
104914,0.208860369
119225,0.20810193
115279,0.207601378
108957,0.207582926
124991,0.20751713
135231,0.207289064
142246,0.207239958
128817,0.207191967
143790,0.206722313
122930,0.205744955
124083,0.204430211
136412,0.204417425
117941,0.204204956
107549,0.204012162
122300,0.203924936
116609,0.203653643
142295,0.203632245
133774,0.203598409
103171,0.203445204
142283,0.203116987
144086,0.202985629
142302,0.202875005
139133,0.202758722
121052,0.202743168
141187,0.202587689
